,latitude,longitude,Usage
4978,24.79997072,93.95001705,2.5
4979,25.57049217,91.8800142,6.1
4980,23.71039899,92.72001461,1.7
4981,25.6669979,94.11657019,2.1
4982,23.83540428,91.27999914,4.1
4983,31.51997398,75.98000281,122.0
4984,28.45000633,77.01999101,134.7
4985,26.44999921,74.63998124,204.3
4986,28.6699929,77.23000403,76.0
4987,27.59998069,78.05000565,302.9
4988,30.32040895,78.05000565,36.0
4989,31.10002545,77.16659704,27.6
4990,33.45,76.24,43.2
4991,30.71999697,76.78000565,3.7
4992,22.09042035,82.15998734,73.9
4993,22.2587,71.1924,312.7
4994,21.30039105,76.13001949,171.3
4995,19.25023195,73.16017493,363.2
4996,15.491997,73.81800065,10.5
4997,20.26657819,73.0166178,18.2
4998,14.7504291,78.57002559,151.4
4999,18.1124,79.0193,149.4
5000,12.57038129,76.91999711,141.8
5001,8.900372741,76.56999263,64.9
5002,12.92038576,79.15004187,266.0
5003,11.93499371,79.83000037,7.7
5004,25.78541445,87.4799727,70.3
5005,23.80039349,86.41998572,19.9
5006,19.82042971,85.90001746,70.5
5007,22.58039044,88.32994665,110.6
5008,27.3333303,88.6166475,1.2
5009,27.10039878,93.61660071,2.1
5010,26.7499809,94.21666744,22.3
5011,24.79997072,93.95001705,2.5
5012,25.57049217,91.8800142,5.7
5013,23.71039899,92.72001461,1.7
5014,25.6669979,94.11657019,2.1
5015,23.83540428,91.27999914,3.9
5016,31.51997398,75.98000281,117.0
5017,28.45000633,77.01999101,124.8
5018,26.44999921,74.63998124,197.0
5019,28.6699929,77.23000403,69.1
5020,27.59998069,78.05000565,287.8
5021,30.32040895,78.05000565,32.7
5022,31.10002545,77.16659704,25.2
5023,33.45,76.24,42.6
5024,30.71999697,76.78000565,3.4
5025,22.09042035,82.15998734,73.5
5026,22.2587,71.1924,279.0
5027,21.30039105,76.13001949,170.3
5028,19.25023195,73.16017493,347.4
5029,15.491997,73.81800065,10.5
5030,20.26657819,73.0166178,17.2
5031,14.7504291,78.57002559,149.8
5032,18.1124,79.0193,149.4
5033,12.57038129,76.91999711,140.1
5034,8.900372741,76.56999263,62.4
5035,12.92038576,79.15004187,241.5
5036,11.93499371,79.83000037,7.0
5037,25.78541445,87.4799727,71.1
5038,23.80039349,86.41998572,22.9
5039,19.82042971,85.90001746,73.9
5040,22.58039044,88.32994665,116.3
5041,27.3333303,88.6166475,1.0
5042,27.10039878,93.61660071,2.1
5043,26.7499809,94.21666744,20.3
5044,24.79997072,93.95001705,2.5
5045,25.57049217,91.8800142,5.5
5046,23.71039899,92.72001461,1.8
5047,25.6669979,94.11657019,2.1
5048,23.83540428,91.27999914,3.7
5049,31.51997398,75.98000281,90.7
5050,28.45000633,77.01999101,104.3
5051,26.44999921,74.63998124,185.3
5052,28.6699929,77.23000403,60.8
5053,27.59998069,78.05000565,290.0
5054,30.32040895,78.05000565,26.1
5055,31.10002545,77.16659704,17.0
5056,33.45,76.24,43.1
5057,30.71999697,76.78000565,2.9
5058,22.09042035,82.15998734,68.5
5059,22.2587,71.1924,233.3
5060,21.30039105,76.13001949,162.8
5061,19.25023195,73.16017493,313.9
5062,15.491997,73.81800065,8.9
5063,20.26657819,73.0166178,12.0
5064,14.7504291,78.57002559,146.1
5065,18.1124,79.0193,141.9
5066,12.57038129,76.91999711,132.6
5067,8.900372741,76.56999263,57.2
5068,12.92038576,79.15004187,195.7
5069,11.93499371,79.83000037,5.3
5070,25.78541445,87.4799727,77.9
5071,23.80039349,86.41998572,24.5
5072,19.82042971,85.90001746,76.1
5073,22.58039044,88.32994665,113.9
5074,27.3333303,88.6166475,0.8
5075,27.10039878,93.61660071,2.2
5076,26.7499809,94.21666744,22.7
5077,24.79997072,93.95001705,2.5
5078,25.57049217,91.8800142,5.6
5079,23.71039899,92.72001461,1.7
5080,25.6669979,94.11657019,2.4
5081,23.83540428,91.27999914,4.1
5082,31.51997398,75.98000281,102.8
5083,28.45000633,77.01999101,115.2
5084,26.44999921,74.63998124,225.2
5085,28.6699929,77.23000403,67.9
5086,27.59998069,78.05000565,259.4
5087,30.32040895,78.05000565,35.0
5088,31.10002545,77.16659704,29.0
5089,33.45,76.24,43.1
5090,30.71999697,76.78000565,3.7
5091,22.09042035,82.15998734,80.8
5092,22.2587,71.1924,333.9
5093,21.30039105,76.13001949,243.7
5094,19.25023195,73.16017493,412.4
5095,15.491997,73.81800065,12.0
5096,20.26657819,73.0166178,17.9
5097,14.7504291,78.57002559,165.2
5098,18.1124,79.0193,181.9
5099,12.57038129,76.91999711,211.9
5100,8.900372741,76.56999263,62.7
5101,12.92038576,79.15004187,278.2
5102,11.93499371,79.83000037,6.9
5103,25.78541445,87.4799727,75.3
5104,23.80039349,86.41998572,22.8
5105,19.82042971,85.90001746,67.6
5106,22.58039044,88.32994665,120.6
5107,27.3333303,88.6166475,1.3
5108,27.10039878,93.61660071,2.2
5109,26.7499809,94.21666744,23.2
5110,24.79997072,93.95001705,2.9
5111,25.57049217,91.8800142,6.2
5112,23.71039899,92.72001461,1.8
5113,25.6669979,94.11657019,2.1
5114,23.83540428,91.27999914,3.9
5115,31.51997398,75.98000281,92.4
5116,28.45000633,77.01999101,97.9
5117,26.44999921,74.63998124,208.1
5118,28.6699929,77.23000403,67.7
5119,27.59998069,78.05000565,231.2
5120,30.32040895,78.05000565,28.6
5121,31.10002545,77.16659704,27.7
5122,33.45,76.24,41.1
5123,30.71999697,76.78000565,3.8
5124,22.09042035,82.15998734,79.9
5125,22.2587,71.1924,329.3
5126,21.30039105,76.13001949,238.3
5127,19.25023195,73.16017493,417.1
5128,15.491997,73.81800065,12.0
5129,20.26657819,73.0166178,18.1
5130,14.7504291,78.57002559,166.6
5131,18.1124,79.0193,184.4
5132,12.57038129,76.91999711,216.2
5133,8.900372741,76.56999263,63.9
5134,12.92038576,79.15004187,281.6
5135,11.93499371,79.83000037,7.0
5136,25.78541445,87.4799727,75.8
5137,23.80039349,86.41998572,24.5
5138,19.82042971,85.90001746,81.9
5139,22.58039044,88.32994665,124.5
5140,27.3333303,88.6166475,1.7
5141,27.10039878,93.61660071,2.1
5142,26.7499809,94.21666744,23.5
5143,24.79997072,93.95001705,2.6
5144,25.57049217,91.8800142,6.2
5145,23.71039899,92.72001461,1.9
5146,25.6669979,94.11657019,2.1
5147,23.83540428,91.27999914,3.8
5148,31.51997398,75.98000281,105.3
5149,28.45000633,77.01999101,118.9
5150,26.44999921,74.63998124,227.0
5151,28.6699929,77.23000403,70.8
5152,27.59998069,78.05000565,242.7
5153,30.32040895,78.05000565,37.3
5154,31.10002545,77.16659704,29.3
5155,33.45,76.24,45.3
5156,30.71999697,76.78000565,3.8
5157,22.09042035,82.15998734,82.7
5158,22.2587,71.1924,327.6
5159,21.30039105,76.13001949,241.9
5160,19.25023195,73.16017493,417.4
5161,15.491997,73.81800065,12.0
5162,20.26657819,73.0166178,18.2
5163,14.7504291,78.57002559,167.5
5164,18.1124,79.0193,185.8
5165,12.57038129,76.91999711,216.0
5166,8.900372741,76.56999263,65.1
5167,12.92038576,79.15004187,289.8
5168,11.93499371,79.83000037,7.0
5169,25.78541445,87.4799727,68.7
5170,23.80039349,86.41998572,24.5
5171,19.82042971,85.90001746,81.8
5172,22.58039044,88.32994665,125.7
5173,27.3333303,88.6166475,1.4
5174,27.10039878,93.61660071,2.1
5175,26.7499809,94.21666744,23.3
5176,24.79997072,93.95001705,2.8
5177,25.57049217,91.8800142,5.9
5178,23.71039899,92.72001461,1.9
5179,25.6669979,94.11657019,2.2
5180,23.83540428,91.27999914,3.9
5181,31.51997398,75.98000281,104.0
5182,28.45000633,77.01999101,118.3
5183,26.44999921,74.63998124,224.8
5184,28.6699929,77.23000403,70.4
5185,27.59998069,78.05000565,259.8
5186,30.32040895,78.05000565,38.2
5187,31.10002545,77.16659704,29.8
5188,33.45,76.24,45.4
5189,30.71999697,76.78000565,3.8
5190,22.09042035,82.15998734,80.8
5191,22.2587,71.1924,327.4
5192,21.30039105,76.13001949,235.6
5193,19.25023195,73.16017493,413.3
5194,15.491997,73.81800065,12.0
5195,20.26657819,73.0166178,18.2
5196,14.7504291,78.57002559,169.7
5197,18.1124,79.0193,184.0
5198,12.57038129,76.91999711,218.7
5199,8.900372741,76.56999263,66.6
5200,12.92038576,79.15004187,294.9
5201,11.93499371,79.83000037,7.1
5202,25.78541445,87.4799727,63.7
5203,23.80039349,86.41998572,24.6
5204,19.82042971,85.90001746,73.5
5205,22.58039044,88.32994665,127.2
5206,27.3333303,88.6166475,1.3
5207,27.10039878,93.61660071,2.4
5208,26.7499809,94.21666744,23.5
5209,24.79997072,93.95001705,2.9
5210,25.57049217,91.8800142,6.0
5211,23.71039899,92.72001461,1.9
5212,25.6669979,94.11657019,2.2
5213,23.83540428,91.27999914,3.7
5214,31.51997398,75.98000281,105.3
5215,28.45000633,77.01999101,113.7
5216,26.44999921,74.63998124,219.2
5217,28.6699929,77.23000403,72.5
5218,27.59998069,78.05000565,246.2
5219,30.32040895,78.05000565,38.9
5220,31.10002545,77.16659704,29.9
5221,33.45,76.24,53.0
5222,30.71999697,76.78000565,3.8
5223,22.09042035,82.15998734,79.2
5224,22.2587,71.1924,322.5
5225,21.30039105,76.13001949,218.1
5226,19.25023195,73.16017493,397.6
5227,15.491997,73.81800065,12.0
5228,20.26657819,73.0166178,18.1
5229,14.7504291,78.57002559,169.7
5230,18.1124,79.0193,176.9
5231,12.57038129,76.91999711,219.4
5232,8.900372741,76.56999263,68.3
5233,12.92038576,79.15004187,298.9
5234,11.93499371,79.83000037,7.2
5235,25.78541445,87.4799727,71.2
5236,23.80039349,86.41998572,22.7
5237,19.82042971,85.90001746,75.4
5238,22.58039044,88.32994665,124.9
5239,27.3333303,88.6166475,1.4
5240,27.10039878,93.61660071,2.3
5241,26.7499809,94.21666744,23.8
5242,24.79997072,93.95001705,2.8
5243,25.57049217,91.8800142,6.3
5244,23.71039899,92.72001461,1.9
5245,25.6669979,94.11657019,2.1
5246,23.83540428,91.27999914,3.8
5247,31.51997398,75.98000281,95.3
5248,28.45000633,77.01999101,107.2
5249,26.44999921,74.63998124,221.5
5250,28.6699929,77.23000403,58.6
5251,27.59998069,78.05000565,239.0
5252,30.32040895,78.05000565,33.4
5253,31.10002545,77.16659704,25.5
5254,33.45,76.24,51.6
5255,30.71999697,76.78000565,3.3
5256,22.09042035,82.15998734,64.5
5257,22.2587,71.1924,297.7
5258,21.30039105,76.13001949,214.8
5259,19.25023195,73.16017493,351.6
5260,15.491997,73.81800065,11.5
5261,20.26657819,73.0166178,14.9
5262,14.7504291,78.57002559,168.6
5263,18.1124,79.0193,157.7
5264,12.57038129,76.91999711,202.8
5265,8.900372741,76.56999263,64.6
5266,12.92038576,79.15004187,283.2
5267,11.93499371,79.83000037,6.4
5268,25.78541445,87.4799727,69.0
5269,23.80039349,86.41998572,23.5
5270,19.82042971,85.90001746,84.1
5271,22.58039044,88.32994665,114.8
5272,27.3333303,88.6166475,1.2
5273,27.10039878,93.61660071,2.2
5274,26.7499809,94.21666744,22.6
5275,24.79997072,93.95001705,2.6
5276,25.57049217,91.8800142,6.3
5277,23.71039899,92.72001461,2.0
5278,25.6669979,94.11657019,2.2
5279,23.83540428,91.27999914,3.4
5280,31.51997398,75.98000281,97.9
5281,28.45000633,77.01999101,103.7
5282,26.44999921,74.63998124,221.8
5283,28.6699929,77.23000403,63.7
5284,27.59998069,78.05000565,249.1
5285,30.32040895,78.05000565,35.6
5286,31.10002545,77.16659704,26.9
5287,33.45,76.24,48.9
5288,30.71999697,76.78000565,3.3
5289,22.09042035,82.15998734,69.2
5290,22.2587,71.1924,300.2
5291,21.30039105,76.13001949,222.0
5292,19.25023195,73.16017493,361.6
5293,15.491997,73.81800065,9.8
5294,20.26657819,73.0166178,16.2
5295,14.7504291,78.57002559,162.7
5296,18.1124,79.0193,140.1
5297,12.57038129,76.91999711,197.3
5298,8.900372741,76.56999263,61.2
5299,12.92038576,79.15004187,272.9
5300,11.93499371,79.83000037,6.5
5301,25.78541445,87.4799727,69.8
5302,23.80039349,86.41998572,22.3
5303,19.82042971,85.90001746,82.2
5304,22.58039044,88.32994665,112.4
5305,27.3333303,88.6166475,1.1
5306,27.10039878,93.61660071,2.2
5307,26.7499809,94.21666744,22.5
5308,24.79997072,93.95001705,2.9
5309,25.57049217,91.8800142,5.9
5310,23.71039899,92.72001461,2.0
5311,25.6669979,94.11657019,2.2
5312,23.83540428,91.27999914,3.1
5313,31.51997398,75.98000281,146.2
5314,28.45000633,77.01999101,158.0
5315,26.44999921,74.63998124,226.8
5316,28.6699929,77.23000403,102.8
5317,27.59998069,78.05000565,412.7
5318,30.32040895,78.05000565,44.0
5319,31.10002545,77.16659704,27.9
5320,33.45,76.24,41.8
5321,30.71999697,76.78000565,5.1
5322,22.09042035,82.15998734,92.2
5323,22.2587,71.1924,382.1
5324,21.30039105,76.13001949,219.1
5325,19.25023195,73.16017493,507.0
5326,15.491997,73.81800065,11.8
5327,20.26657819,73.0166178,17.7
5328,14.7504291,78.57002559,193.1
5329,18.1124,79.0193,172.2
5330,12.57038129,76.91999711,225.8
5331,8.900372741,76.56999263,85.2
5332,12.92038576,79.15004187,348.9
5333,11.93499371,79.83000037,8.8
5334,25.78541445,87.4799727,106.2
5335,23.80039349,86.41998572,28.4
5336,19.82042971,85.90001746,93.9
5337,22.58039044,88.32994665,184.1
5338,27.3333303,88.6166475,1.1
5339,27.10039878,93.61660071,2.0
5340,26.7499809,94.21666744,26.0
5341,24.79997072,93.95001705,2.3
5342,25.57049217,91.8800142,5.2
5343,23.71039899,92.72001461,1.8
5344,25.6669979,94.11657019,2.1
5345,23.83540428,91.27999914,4.4
5346,31.51997398,75.98000281,158.9
5347,28.45000633,77.01999101,167.3
5348,26.44999921,74.63998124,230.7
5349,28.6699929,77.23000403,110.8
5350,27.59998069,78.05000565,413.5
5351,30.32040895,78.05000565,45.1
5352,31.10002545,77.16659704,29.2
5353,33.45,76.24,48.3
5354,30.71999697,76.78000565,5.3
5355,22.09042035,82.15998734,92.3
5356,22.2587,71.1924,387.9
5357,21.30039105,76.13001949,222.8
5358,19.25023195,73.16017493,513.6
5359,15.491997,73.81800065,12.4
5360,20.26657819,73.0166178,18.2
5361,14.7504291,78.57002559,201.7
5362,18.1124,79.0193,173.0
5363,12.57038129,76.91999711,221.7
5364,8.900372741,76.56999263,86.8
5365,12.92038576,79.15004187,359.7
5366,11.93499371,79.83000037,9.1
5367,25.78541445,87.4799727,107.3
5368,23.80039349,86.41998572,28.7
5369,19.82042971,85.90001746,85.0
5370,22.58039044,88.32994665,193.3
5371,27.3333303,88.6166475,1.1
5372,27.10039878,93.61660071,2.1
5373,26.7499809,94.21666744,27.6
5374,24.79997072,93.95001705,2.6
5375,25.57049217,91.8800142,5.2
5376,23.71039899,92.72001461,1.8
5377,25.6669979,94.11657019,2.1
5378,23.83540428,91.27999914,5.1
5379,31.51997398,75.98000281,169.5
5380,28.45000633,77.01999101,171.5
5381,26.44999921,74.63998124,233.6
5382,28.6699929,77.23000403,114.0
5383,27.59998069,78.05000565,428.3
5384,30.32040895,78.05000565,35.8
5385,31.10002545,77.16659704,13.1
5386,33.45,76.24,48.1
5387,30.71999697,76.78000565,5.5
5388,22.09042035,82.15998734,88.9
5389,22.2587,71.1924,384.3
5390,21.30039105,76.13001949,225.1
5391,19.25023195,73.16017493,513.9
5392,15.491997,73.81800065,12.4
5393,20.26657819,73.0166178,18.0
5394,14.7504291,78.57002559,202.5
5395,18.1124,79.0193,171.3
5396,12.57038129,76.91999711,219.4
5397,8.900372741,76.56999263,87.7
5398,12.92038576,79.15004187,364.0
5399,11.93499371,79.83000037,8.8
5400,25.78541445,87.4799727,105.8
5401,23.80039349,86.41998572,27.5
5402,19.82042971,85.90001746,81.5
5403,22.58039044,88.32994665,192.0
5404,27.3333303,88.6166475,1.0
5405,27.10039878,93.61660071,2.2
5406,26.7499809,94.21666744,27.1
5407,24.79997072,93.95001705,2.6
5408,25.57049217,91.8800142,5.2
5409,23.71039899,92.72001461,1.9
5410,25.6669979,94.11657019,2.3
5411,23.83540428,91.27999914,5.2
5412,31.51997398,75.98000281,161.7
5413,28.45000633,77.01999101,164.4
5414,26.44999921,74.63998124,240.3
5415,28.6699929,77.23000403,114.5
5416,27.59998069,78.05000565,442.0
5417,30.32040895,78.05000565,47.2
5418,31.10002545,77.16659704,29.4
5419,33.45,76.24,48.7
5420,30.71999697,76.78000565,5.2
5421,22.09042035,82.15998734,92.3
5422,22.2587,71.1924,391.1
5423,21.30039105,76.13001949,227.8
5424,19.25023195,73.16017493,522.1
5425,15.491997,73.81800065,12.4
5426,20.26657819,73.0166178,18.1
5427,14.7504291,78.57002559,202.5
5428,18.1124,79.0193,175.1
5429,12.57038129,76.91999711,218.9
5430,8.900372741,76.56999263,89.4
5431,12.92038576,79.15004187,365.3
5432,11.93499371,79.83000037,9.3
5433,25.78541445,87.4799727,96.5
5434,23.80039349,86.41998572,25.2
5435,19.82042971,85.90001746,94.3
5436,22.58039044,88.32994665,172.7
5437,27.3333303,88.6166475,1.1
5438,27.10039878,93.61660071,2.1
5439,26.7499809,94.21666744,25.5
5440,24.79997072,93.95001705,2.4
5441,25.57049217,91.8800142,5.2
5442,23.71039899,92.72001461,1.8
5443,25.6669979,94.11657019,2.2
5444,23.83540428,91.27999914,4.7
5445,31.51997398,75.98000281,139.4
5446,28.45000633,77.01999101,147.7
5447,26.44999921,74.63998124,234.0
5448,28.6699929,77.23000403,105.5
5449,27.59998069,78.05000565,398.2
5450,30.32040895,78.05000565,45.1
5451,31.10002545,77.16659704,28.8
5452,33.45,76.24,43.5
5453,30.71999697,76.78000565,4.9
5454,22.09042035,82.15998734,93.5
5455,22.2587,71.1924,388.3
5456,21.30039105,76.13001949,223.8
5457,19.25023195,73.16017493,505.3
5458,15.491997,73.81800065,12.4
5459,20.26657819,73.0166178,17.9
5460,14.7504291,78.57002559,199.9
5461,18.1124,79.0193,172.5
5462,12.57038129,76.91999711,205.3
5463,8.900372741,76.56999263,82.8
5464,12.92038576,79.15004187,355.5
5465,11.93499371,79.83000037,8.5
5466,25.78541445,87.4799727,104.7
5467,23.80039349,86.41998572,26.0
5468,19.82042971,85.90001746,92.0
5469,22.58039044,88.32994665,184.2
5470,27.3333303,88.6166475,1.1
5471,27.10039878,93.61660071,2.2
5472,26.7499809,94.21666744,24.7
5473,24.79997072,93.95001705,2.2
5474,25.57049217,91.8800142,5.4
5475,23.71039899,92.72001461,1.5
5476,25.6669979,94.11657019,2.4
5477,23.83540428,91.27999914,3.6
5478,31.51997398,75.98000281,142.4
5479,28.45000633,77.01999101,156.0
5480,26.44999921,74.63998124,238.8
5481,28.6699929,77.23000403,109.2
5482,27.59998069,78.05000565,406.1
5483,30.32040895,78.05000565,44.6
5484,31.10002545,77.16659704,29.1
5485,33.45,76.24,44.6
5486,30.71999697,76.78000565,4.6
5487,22.09042035,82.15998734,92.1
5488,22.2587,71.1924,384.8
5489,21.30039105,76.13001949,223.5
5490,19.25023195,73.16017493,503.3
5491,15.491997,73.81800065,12.4
5492,20.26657819,73.0166178,17.9
5493,14.7504291,78.57002559,201.0
5494,18.1124,79.0193,172.6
5495,12.57038129,76.91999711,194.1
5496,8.900372741,76.56999263,81.2
5497,12.92038576,79.15004187,351.6
5498,11.93499371,79.83000037,9.0
5499,25.78541445,87.4799727,102.3
5500,23.80039349,86.41998572,26.0
5501,19.82042971,85.90001746,91.0
5502,22.58039044,88.32994665,155.6
5503,27.3333303,88.6166475,1.2
5504,27.10039878,93.61660071,2.3
5505,26.7499809,94.21666744,25.0
5506,24.79997072,93.95001705,2.3
5507,25.57049217,91.8800142,5.1
5508,23.71039899,92.72001461,1.6
5509,25.6669979,94.11657019,2.4
5510,23.83540428,91.27999914,3.6
5511,31.51997398,75.98000281,150.2
5512,28.45000633,77.01999101,151.0
5513,26.44999921,74.63998124,239.8
5514,28.6699929,77.23000403,99.9
5515,27.59998069,78.05000565,414.7
5516,30.32040895,78.05000565,41.9
5517,31.10002545,77.16659704,26.6
5518,33.45,76.24,46.4
5519,30.71999697,76.78000565,4.3
5520,22.09042035,82.15998734,92.8
5521,22.2587,71.1924,372.0
5522,21.30039105,76.13001949,219.1
5523,19.25023195,73.16017493,487.5
5524,15.491997,73.81800065,12.4
5525,20.26657819,73.0166178,17.7
5526,14.7504291,78.57002559,199.1
5527,18.1124,79.0193,171.1
5528,12.57038129,76.91999711,176.0
5529,8.900372741,76.56999263,77.8
5530,12.92038576,79.15004187,328.3
5531,11.93499371,79.83000037,8.5
5532,25.78541445,87.4799727,101.0
5533,23.80039349,86.41998572,26.2
5534,19.82042971,85.90001746,90.7
5535,22.58039044,88.32994665,154.9
5536,27.3333303,88.6166475,1.1
5537,27.10039878,93.61660071,2.2
5538,26.7499809,94.21666744,25.8
5539,24.79997072,93.95001705,2.5
5540,25.57049217,91.8800142,5.3
5541,23.71039899,92.72001461,1.7
5542,25.6669979,94.11657019,2.2
5543,23.83540428,91.27999914,5.2
5544,31.51997398,75.98000281,105.1
5545,28.45000633,77.01999101,126.4
5546,26.44999921,74.63998124,234.2
5547,28.6699929,77.23000403,77.7
5548,27.59998069,78.05000565,281.2
5549,30.32040895,78.05000565,40.0
5550,31.10002545,77.16659704,32.2
5551,33.45,76.24,51.0
5552,30.71999697,76.78000565,4.5
5553,22.09042035,82.15998734,78.7
5554,22.2587,71.1924,324.8
5555,21.30039105,76.13001949,235.9
5556,19.25023195,73.16017493,445.9
5557,15.491997,73.81800065,9.9
5558,20.26657819,73.0166178,18.3
5559,14.7504291,78.57002559,177.3
5560,18.1124,79.0193,211.8
5561,12.57038129,76.91999711,233.6
5562,8.900372741,76.56999263,73.3
5563,12.92038576,79.15004187,283.0
5564,11.93499371,79.83000037,6.9
5565,25.78541445,87.4799727,78.2
5566,23.80039349,86.41998572,25.3
5567,19.82042971,85.90001746,69.0
5568,22.58039044,88.32994665,112.2
5569,27.3333303,88.6166475,1.8
5570,27.10039878,93.61660071,2.4
5571,26.7499809,94.21666744,21.5
5572,24.79997072,93.95001705,2.8
5573,25.57049217,91.8800142,6.5
5574,23.71039899,92.72001461,1.9
5575,25.6669979,94.11657019,2.3
5576,23.83540428,91.27999914,3.5
5577,31.51997398,75.98000281,106.5
5578,28.45000633,77.01999101,129.6
5579,26.44999921,74.63998124,240.4
5580,28.6699929,77.23000403,75.9
5581,27.59998069,78.05000565,283.7
5582,30.32040895,78.05000565,41.0
5583,31.10002545,77.16659704,32.8
5584,33.45,76.24,51.3
5585,30.71999697,76.78000565,4.3
5586,22.09042035,82.15998734,79.8
5587,22.2587,71.1924,327.1
5588,21.30039105,76.13001949,243.1
5589,19.25023195,73.16017493,457.6
5590,15.491997,73.81800065,10.1
5591,20.26657819,73.0166178,18.6
5592,14.7504291,78.57002559,180.6
5593,18.1124,79.0193,216.6
5594,12.57038129,76.91999711,233.8
5595,8.900372741,76.56999263,75.7
5596,12.92038576,79.15004187,294.0
5597,11.93499371,79.83000037,6.9
5598,25.78541445,87.4799727,79.0
5599,23.80039349,86.41998572,26.2
5600,19.82042971,85.90001746,68.4
5601,22.58039044,88.32994665,122.3
5602,27.3333303,88.6166475,1.9
5603,27.10039878,93.61660071,2.1
5604,26.7499809,94.21666744,22.9
5605,24.79997072,93.95001705,2.4
5606,25.57049217,91.8800142,6.5
5607,23.71039899,92.72001461,1.6
5608,25.6669979,94.11657019,2.1
5609,23.83540428,91.27999914,3.5
5610,31.51997398,75.98000281,111.2
5611,28.45000633,77.01999101,130.3
5612,26.44999921,74.63998124,238.7
5613,28.6699929,77.23000403,76.6
5614,27.59998069,78.05000565,283.2
5615,30.32040895,78.05000565,39.6
5616,31.10002545,77.16659704,31.3
5617,33.45,76.24,49.8
5618,30.71999697,76.78000565,4.2
5619,22.09042035,82.15998734,77.1
5620,22.2587,71.1924,329.1
5621,21.30039105,76.13001949,242.1
5622,19.25023195,73.16017493,460.2
5623,15.491997,73.81800065,10.3
5624,20.26657819,73.0166178,18.8
5625,14.7504291,78.57002559,182.4
5626,18.1124,79.0193,216.3
5627,12.57038129,76.91999711,234.8
5628,8.900372741,76.56999263,74.9
5629,12.92038576,79.15004187,297.4
5630,11.93499371,79.83000037,7.0
5631,25.78541445,87.4799727,81.6
5632,23.80039349,86.41998572,25.9
5633,19.82042971,85.90001746,70.3
5634,22.58039044,88.32994665,118.8
5635,27.3333303,88.6166475,1.9
5636,27.10039878,93.61660071,2.1
5637,26.7499809,94.21666744,24.1
5638,24.79997072,93.95001705,2.3
5639,25.57049217,91.8800142,6.6
5640,23.71039899,92.72001461,1.6
5641,25.6669979,94.11657019,2.1
5642,23.83540428,91.27999914,4.5
5643,31.51997398,75.98000281,111.0
5644,28.45000633,77.01999101,129.6
5645,26.44999921,74.63998124,238.6
5646,28.6699929,77.23000403,75.0
5647,27.59998069,78.05000565,270.6
5648,30.32040895,78.05000565,39.3
5649,31.10002545,77.16659704,31.6
5650,33.45,76.24,50.6
5651,30.71999697,76.78000565,4.2
5652,22.09042035,82.15998734,80.8
5653,22.2587,71.1924,337.6
5654,21.30039105,76.13001949,242.8
5655,19.25023195,73.16017493,464.3
5656,15.491997,73.81800065,10.4
5657,20.26657819,73.0166178,18.5
5658,14.7504291,78.57002559,184.3
5659,18.1124,79.0193,218.9
5660,12.57038129,76.91999711,233.2
5661,8.900372741,76.56999263,76.0
5662,12.92038576,79.15004187,302.3
5663,11.93499371,79.83000037,7.1
5664,25.78541445,87.4799727,79.4
5665,23.80039349,86.41998572,25.6
5666,19.82042971,85.90001746,71.0
5667,22.58039044,88.32994665,118.3
5668,27.3333303,88.6166475,2.1
5669,27.10039878,93.61660071,2.3
5670,26.7499809,94.21666744,22.8
5671,24.79997072,93.95001705,2.7
5672,25.57049217,91.8800142,6.5
5673,23.71039899,92.72001461,1.9
5674,25.6669979,94.11657019,2.5
5675,23.83540428,91.27999914,3.4
5676,31.51997398,75.98000281,112.9
5677,28.45000633,77.01999101,131.6
5678,26.44999921,74.63998124,237.6
5679,28.6699929,77.23000403,76.0
5680,27.59998069,78.05000565,283.9
5681,30.32040895,78.05000565,39.9
5682,31.10002545,77.16659704,32.1
5683,33.45,76.24,50.3
5684,30.71999697,76.78000565,4.2
5685,22.09042035,82.15998734,82.2
5686,22.2587,71.1924,341.5
5687,21.30039105,76.13001949,250.7
5688,19.25023195,73.16017493,466.0
5689,15.491997,73.81800065,10.1
5690,20.26657819,73.0166178,19.0
5691,14.7504291,78.57002559,182.8
5692,18.1124,79.0193,217.2
5693,12.57038129,76.91999711,233.6
5694,8.900372741,76.56999263,76.3
5695,12.92038576,79.15004187,300.3
5696,11.93499371,79.83000037,7.5
5697,25.78541445,87.4799727,79.7
5698,23.80039349,86.41998572,26.0
5699,19.82042971,85.90001746,69.5
5700,22.58039044,88.32994665,121.4
5701,27.3333303,88.6166475,2.7
5702,27.10039878,93.61660071,2.3
5703,26.7499809,94.21666744,23.1
5704,24.79997072,93.95001705,2.7
5705,25.57049217,91.8800142,6.6
5706,23.71039899,92.72001461,1.9
5707,25.6669979,94.11657019,2.5
5708,23.83540428,91.27999914,3.5
5709,31.51997398,75.98000281,114.3
5710,28.45000633,77.01999101,130.9
5711,26.44999921,74.63998124,245.5
5712,28.6699929,77.23000403,71.4
5713,27.59998069,78.05000565,284.6
5714,30.32040895,78.05000565,39.9
5715,31.10002545,77.16659704,30.1
5716,33.45,76.24,50.9
5717,30.71999697,76.78000565,4.1
5718,22.09042035,82.15998734,83.7
5719,22.2587,71.1924,339.1
5720,21.30039105,76.13001949,255.7
5721,19.25023195,73.16017493,464.7
5722,15.491997,73.81800065,10.0
5723,20.26657819,73.0166178,18.7
